"ACA_Tracking__c","Account_Source_Detail__c","Account_Source_Options__c","Account_Status__c","Account_Type__c","AccountSource","Adoption_Date__c","Banking_Information__c","Benefits_Plan__c","Bill_Rate__c","BillingCity","BillingPostalCode","BillingState","BillingStreet","Business_Structure__c","Check_Date__c","Client_Expectations__c","Client_Legal_Name__c","Client_Prioritieis__c","Close_Date__c","COBRA__c","COI__c","COI_Renewal_Date__c","Company_HQ_State__c","Company_Start_Date__c","Cost_Centers__c","CPEO_Form_8973_Sent_to_IRS__c","CreatedDate","Current_Payroll_PEO_Provider__c","DBA_Name__c","Delivery_Method__c","Description","E_Verify__c","E_Verify_Connector__c","EAP__c","Effective_Date__c","EIN__c","Employee_Data_Import_Received__c","Employee_Types__c","EPLI__c","Exemptions__c","Fax","First_Check_Date__c","First_Pay_Period__c","FMLA__c","Funding_Method__c","History_Required__c","HR_Contact__c","HR_Team__c","HRIS__c","Id","Important_Information__c","Industry","Job_Costing_Requested__c","Master_401k__c","Master_Ancillary__c","Master_Handbook__c","Master_Health__c","Master_Plan_Effective_Date__c","Master_WC__c","NACIS_Code__c","NAIC_Code__c","Name","Number_of_Pay_Periods__c","NumberOfEmployees","Onboarding_Method__c","Operating_Status__c","Ownership","ParentId","Pay_Frequency__c","Pay_Period_1__c","Pay_Period_2__c","Pay_Period_3__c","Pay_Period_4__c","Pay_Period_End__c","Pay_Period_Start__c","Payroll__c","Payroll_Contact__c","Payroll_Personnel__c","Payroll_Platform__c","Period_1_End__c","Period_1_Pay_Date__c","Period_1_Start__c","Period_2_End__c","Period_2_Pay_Date__c","Period_2_Start__c","Period_3_End__c","Period_3_Pay_Date__c","Period_3_Start__c","Period_4_End__c","Period_4_Pay_Date__c","Period_4_Start__c","Phone","Plan_ID__c","Plan_Start_Date__c","Pretty_Contribution__c","Pretty_Eligibility__c","Previous_Payroll_Provider__c","Prior_Payroll_Provider__c","Quarterly_Announcement__c","Rating","Reason_for_leaving__c","Referrer_Name__c","Retirement_Deduction_Codes_Needed__c","Sales_Commitments__c","Scheduled_Termination_Date__c","Semi_Monthly_Pay_Day__c","Semi_Monthly_Pay_Period_1_End__c","Semi_Monthly_Pay_Period_1_Pay_Day__c","Semi_Monthly_Pay_Period_1_Start__c","Semi_Monthly_Pay_Period_2_End__c","Semi_Monthly_Pay_Period_2_Pay_Day__c","Semi_Monthly_Pay_Period_2_Start__c","Semi_Monthly_Pay_Period_Days__c","Service_ACA__c","ShippingCity","ShippingPostalCode","ShippingState","ShippingStreet","Special_Instructions__c","Spending_Plan__c","Stand_Alone_Renewal_Date__c","State_SUTA__c","State_SUTA_Rate__c","States__c","Tax_Exempt_Status__c","Term_Date__c","Term_Notification_Date__c","Term_Reason__c","Term_Reason_Detail__c","Time_Clock_Types__c","TLM__c","Track_Accruals__c","Type","UKG_Short_name__c","Vesting_Schedule__c","Website","Weekly_Pay_Day__c","Weekly_Period_End__c","Weekly_Period_Start__c","Welcome_Call_Completed__c","Welcome_Call_Date__c","Worklio_Client_Number__c","Year_Business_Started__c"
"false","","","Client","ASO","","","","","","Decatur","30030","GA","135-B Maple Craft Beers. LLC","","","","Wild Heaven Craft Beers, LLC","","2019-06-14","false","","","GA","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlUQAX","","Resturant","","false","false","false","false","","false","","","Wild Heaven Craft Beers","","1","","","","","TBD","","","","","","","false","0031U00001mYRkqQAG","Leah Johnson","Worklio","","","","","","","","","","","","","(404) 439-1176","","","","","","","false","","","","","","","","","","","","","","","false","Decatur","30030","GA","135-B Maple Craft Beers. LLC","","","","","","GA","","","","","","","false","false","ASO","","","www.nowebsite.com","","","","false","","",""
"false","","","Client","ASO","","","","","","Greenville","29601","SC","601 E McBee Ave","","","","","","2019-06-14","false","","","SC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlVQAX","","Law","","false","false","false","false","","false","","","William R. McKibbon III","","1","","","","","Biweekly","","","","","","","false","","Leah Johnson","Worklio","","","","","","","","","","","","","(864) 235-0071","","","","","","","false","","","","","","","","","","","","","","","false","Greenville","29601","SC","601 E McBee Ave","","","","","","SC","","","","","","","false","false","ASO","","","https://www.legalcarolina.com/","","","","false","","",""
"false","","","Terminated","","","","","","","Fort Worth","76107","TX","1709 Ashland Ave","","","","","","","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNlWQAX","","Healthcare","","false","false","false","false","","false","","","Woodbridge Physician Staffing, PLLC","","","","","","","Monthly","","","","","","","false","0031U00000Rgm0DQAR","","Worklio","","","","","","","","","","","","","(727) 512-4389","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","TX","","","","","","","false","false","","","","n/a","","","","false","","",""
"false","","","Client","ASO","","","","","","Columbia","29204","SC","3800 Forest Dr","","","","NLR Services, Inc","","2019-06-14","false","","","SC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlXQAX","","Health Care","","false","false","false","false","","false","","","NLR Services","","1","","","","","Weekly","","","","","","","false","0031U00001mYRjfQAG","Michelle Bogle","UKG HR","","","","","","","","","","","","","(803) 403-1895","","","","","","","false","","","","","","","","","","","","","","","false","Columbia","29204","SC","3800 Forest Dr","","","","","","SC","","","","","","","false","false","ASO","","","www.ABC-Midlands.com  ","","","","false","","",""
"false","","","Client","ASO","","","","","","Lawrenceville","30045","GA","100 Boulderbrook Circle N.E.","","","","AeroQuest Interiors, Inc.","","2019-06-14","false","","","GA","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlYQAX","","Manufacturing","","false","false","false","false","","false","","","AeroQuest Interiors","","1","","","","","TBD","","","","","","","false","0031U00000Rgm0dQAB","Michelle Bogle","UKG HR","","","","","","","","","","","","","0000000000","","","","","","","false","","","","","","","","","","","","","","","false","Lawrenceville","30045","GA","100 Boulderbrook Circle N.E.","","","","","","GA","","","","","","","false","false","ASO","","","www.nowebsite.com","","","","false","","",""
"false","","","Client","ASO","","","","","","Greenville","29607-2778","SC","534 Woods Lake Rd","","","","Apex Allergy & Immunology, PC","","2019-06-14","false","","","SC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlZQAX","","Medical","","false","false","false","false","","false","","","Apex Allergy & Immunology","","1","","","","","Biweekly","","","","","","","false","0031U00000Rgm0eQAB","Becky Cumberland","UKG HR","","","","","","","","","","","","","(864) 320-9023","","","","","","","false","","","","","","","","","","","","","","","false","Greenville","29607-2778","SC","534 Woods Lake Rd","","","","","","SC","","","","","","","false","false","ASO","","","apexallergy.com","","","","false","","",""
"false","","","Terminated","","","","","","","Rock Hill","29732","SC","1389 Ebenezer Rd","","","","","","","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNlaQAH","","","","false","false","false","false","","false","","","Children's Attention Home","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","2019-12-20","","Competitor","","","false","false","","","","","","","","false","","",""
"false","","","Terminated","","","","","","","Greer","29650","SC","201 Old Boiling Springs Rd","","","","","","","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNlbQAH","","Healthcare","","false","false","false","false","","false","","","Ayercare Management, LLC","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","2019-12-20","","","Propel's decision","","false","false","","","","","","","","false","","",""
"false","","","Terminated","","","","","","","Costa Mesa","92626","CA","355 Bristol Street","","","","","","","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNlcQAH","","Hospitality","","false","false","false","false","","false","","","Ayres Group","","","","","","","Semi-Monthly","","","","","","","false","0031U00001mY6W8QAK","","UKG HRO","","","","","","","","","","","","","(714) 580-0409 x 107","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","CA","","","","","","","false","false","","","","","","","","false","","",""
"false","","","Client","ASO","","","","","","Reidville","29375","SC","P.O. Box 39","","","","Ballews Aluminum Products, Inc","","2019-06-14","false","","","SC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNldQAH","","Manufacturing","","false","false","false","false","","false","","","Ballews Aluminum Products","","1","","","","","TBD","","","","","","","false","0031U00001i3ngXQAQ","Michelle Bogle","UKG HR","","","","","","","","","","","","","(800) 231-6666 x 213","","","","","","","false","","","","","","","","","","","","","","","false","Duncan","29334","SC","367 Mayfield Rd","","","","","","MS;OK;PA;SC","","","","","","","false","false","ASO","","","www.nowebsite.com","","","","false","","",""
"false","","","Terminated","ASO","","","","","","Pamplico","29583","SC","116 S. Trade Street","","","","","","","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNleQAH","","Wholesale Trade","","false","false","false","false","","false","","","B&C Fuel Company, Inc.","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","(843) 493-5031","","","","","","","false","","","","","","","","","","","","","","","false","Pamplico","29583","SC","116 S. Trade Street","","","","","","","","","","","","","false","false","ASO","","","","","","","false","","",""
"false","","","Terminated","ASO","","","","","","Union","29379","SC","P.O. Box 945","","","","","","","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNlfQAH","","Retail","","false","false","false","false","","false","","","Bell Petroleum, LLC","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","(864) 233-6205","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","ASO","","","","","","","false","","",""
"false","","","Client","ASO","","","","","","Fletcher","28732","NC","190-A Continuum Dr","","","","B&L Distributing Co Inc of NC","","2019-06-14","false","","","NC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlgQAH","","Construction","","false","false","false","false","","false","","","B&L Distributing Co of NC","","1","","","","","Semi-Monthly","","","","","","","false","0031U00000Rgm0lQAB","Cady Riegel","UKG HR","","","","","","","","","","","","","(803) 735-0666","","","","","","","false","","","","","","","","","","","","","","","false","Fletcher","28732","NC","190-A Continuum Dr","","","","","","NC","","","","","","","false","false","ASO","","","bldistributing.com","","","","false","","",""
"false","","","Client","ASO","","","","","","Columbia","29223","SC","5636 Shakespeare Rd","","","","B&L Distributing Co Inc of SC","","2019-06-14","false","","","SC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNlhQAH","","Construction","","false","false","false","false","","false","","","B&L Distributing Co of SC","","1","","","","","Semi-Monthly","","","","","","","false","0031U00000Rgm0lQAB","Cady Riegel","UKG HR","","","","","","","","","","","","","(803) 735-0666","","","","","","","false","","","","","","","","","","","","","","","false","Columbia","29223","SC","5636 Shakespeare Rd","","","","","","SC","","","","","","","false","false","ASO","","","bldistributing.com","","","","false","","",""
"false","","","Client","ASO","","","","","","Owens Cross Roads","35763","AL","4510 Gresham Ln SE","","","","","","2019-06-14","false","","","VA","","","false","2019-06-14T15:19:51.000Z","","","","Payroll only - upsell not a good fit on Propel side","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNliQAH","","Government Security","","false","false","false","false","","false","","","ITSC Secure Solutions","","0","","","","","Biweekly","","","","","","","false","","Cady Riegel","UKG HR","","","","","","","","","","","","","(612) 702-9214","","","","","","","false","","","","","","","","","","","","","","","false","Owens Cross Roads","22033","AL","4510 Gresham Ln SE","","","","","","VA","","","","","","","false","false","ASO","","","itsc-ss.com","","","","false","","",""
"false","","","Client","ASO","Self Generated","","","","","Seneca","29672","SC","1510 Blue Ridge Blvd","","","","Bountyland Food Services, Inc.","","2019-12-08","false","","","SC","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","2019-06-13","","false","","false","","","","","false","","","","false","false","0011U00000VXNljQAH","","Gas Station/Convenience Store","","false","false","false","false","","false","","","Bountyland Food Service","","25","","","","","Weekly","","","","","","","false","0031U00000Rgm0oQAB","Michelle Bogle","UKG HR","","","","","","","","","","","","","(864) 882-6876 x 102","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","Seneca","29672","SC","1510 Blue Ridge Blvd","","","","","","NC;SC","","","","","","","false","false","ASO","","","http://mybountyland.com/","","","","false","","",""
"false","","","Terminated","ASO","","","","","","Seneca","29672","SC","1510 Blue Ridge Blvd","","","","Bountyland Petroleum, Inc.","","2019-11-01","false","","","","","","false","2019-06-14T15:19:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNlkQAH","","Trucking Fuel Delivery","","false","false","false","false","","false","","","Bountyland Petroleum, Inc","","","","","","","Weekly","","","","","","","false","0031U00000NYvnFQAT","","UKG HRO","","","","","","","","","","","","","(864) 882-6876 x 102","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","","","","","","","","","","SC","","2021-12-31","","Sold Business","","","false","false","ASO","","","","","","","false","","",""
"false","","","Terminated","ASO","","","","","","Laurens","29360","SC","378 Hunter Industrial Park Rd","","","","","","","false","","","","","","false","2019-06-14T15:19:53.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00000VXNllQAH","","","","false","false","false","false","","false","","","Brawo USA Inc.","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","2020-12-31","","Competitor","price","","false","false","ASO","","","","","","","false","","",""
